koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition
5.79179934,3.474,118.5,1.69,17.7,CONFIRMED
129.945392,5.786,500.1,1.18,13.1,CONFIRMED
27.9040511,5.346,300.2,2.19,12.8,CANDIDATE
1.39772545,4.129,181.3,1.58,17.9,FALSE POSITIVE
0.847588864,2.246,67.1,0.91,21.3,FALSE POSITIVE
1.75649346,3.429,27.5,1.62,13.3,FALSE POSITIVE
0.644322147,0.893,1076.6,24.39,79.6,CANDIDATE
1.8912501,7.648,731.0,23.5,31.6,FALSE POSITIVE
17.8075656,1.643,1511.0,3.92,11.8,CANDIDATE
0.996023763,5.412,98.3,18.36,21.3,FALSE POSITIVE
36.616669,8.62,237.4,1.68,3.4,FALSE POSITIVE
3.75030469,3.246,35.5,0.87,10.3,CANDIDATE
0.259819659,0.6513,231.5,1.22,24.1,CANDIDATE
0.566795467,4.712,38.2,0.67,25.8,FALSE POSITIVE
4.72693131,4.036,26.2,0.61,11.5,CANDIDATE
10.0989634,6.428,57.0,1.03,8.9,CANDIDATE
3.67515329,7.083,56.0,0.71,16.7,FALSE POSITIVE
0.715825886,1.212,40.6,0.58,11.0,FALSE POSITIVE
26.5487294,7.968,142.0,2.54,15.3,CONFIRMED
0.492291661,0.894,1107.6,3.42,62.0,FALSE POSITIVE
1.6911935,9.479,2801.0,6.36,26.7,FALSE POSITIVE
2.42803503,3.045,73.8,0.85,8.8,FALSE POSITIVE
0.787120016,3.1648,265.5,23.81,43.3,FALSE POSITIVE
13.12297275,2.234,43.7,1.29,12.9,CANDIDATE
6.28384079,4.291,35.7,0.73,14.9,CONFIRMED
21.131609,13.66,73.5,0.94,6.5,FALSE POSITIVE
81.675841,11.53,143.4,1.31,7.0,FALSE POSITIVE
28.5463574,9.29,153.3,1.35,10.1,FALSE POSITIVE
22.7909233,9.565,53.6,1.38,19.4,CANDIDATE
72.563291,3.088,332.3,1.99,6.4,FALSE POSITIVE
0.681180633,0.8844,156.4,2.97,16.6,CANDIDATE
15.705388,4.871,283.7,3.3,10.6,FALSE POSITIVE
2.27164952,4.054,82.4,0.97,12.7,CONFIRMED
3.84835742,10.18,84.2,0.77,32.8,FALSE POSITIVE
1.87885327,3.302,120.9,0.97,12.1,FALSE POSITIVE
0.785473311,1.3911,339.6,1.61,57.0,FALSE POSITIVE
5.2438982,7.881,162.2,1.24,18.7,FALSE POSITIVE
9.08745206,3.786,35.1,0.73,11.7,CANDIDATE
2.9761504,6.079,259.5,1.02,8.3,FALSE POSITIVE
64.0019669,4.724,1112.5,2.48,14.2,CONFIRMED
4.83809469,1.096,1544.0,0.79,11.3,CONFIRMED
9.3281912,3.991,45.2,0.59,13.7,CONFIRMED
106.957467,7.006,539.6,2.4,11.7,CANDIDATE
0.629001455,1.263,14.7,0.81,9.4,FALSE POSITIVE
2.71603664,1.744,98.5,1.05,13.1,CONFIRMED
75.8781344,1.383,1054.0,3.39,11.9,CANDIDATE
13.00291716,3.058,225.3,1.28,14.0,CANDIDATE
42.0292298,8.499,373.7,2.33,14.5,CANDIDATE
1.75254087,4.098,42.5,1.41,17.7,FALSE POSITIVE
0.505111993,0.4053,212.8,1.58,18.7,CANDIDATE
0.646745436,1.188,115.6,1.49,14.3,FALSE POSITIVE
3.38557445,1.879,121.9,1.63,13.1,CONFIRMED
2.754024,4.15,172.2,1.68,13.8,FALSE POSITIVE
1.975208831,1.513,76.3,1.59,15.1,FALSE POSITIVE
0.960843605,3.22,141.7,19.15,25.5,FALSE POSITIVE
4.206109,5.16,120.0,0.91,11.9,FALSE POSITIVE
0.962590772,1.2569,1021.6,31.51,90.4,FALSE POSITIVE
13.3997555,3.534,167.3,1.51,13.6,CONFIRMED
2.49385348,1.414,46.9,0.59,12.3,CANDIDATE
0.776950288,1.288,396.0,1.72,25.8,FALSE POSITIVE
5.93725628,3.639,115.6,0.86,17.1,FALSE POSITIVE
18.22211768,2.044,2318.0,7.45,15.2,CANDIDATE
4.56383697,2.271,201.8,1.22,9.9,CONFIRMED
16.5340022,4.063,89.2,1.17,9.3,CANDIDATE
55.119831,4.703,114.5,1.68,8.2,FALSE POSITIVE
25.6416117,5.5,126.4,1.76,4.9,FALSE POSITIVE
1.33258455,5.77,152.7,15.89,8.1,FALSE POSITIVE
0.341842017,1.1554,285.6,1.72,70.1,CONFIRMED
13.9482197,7.686,119.4,2.53,14.5,CANDIDATE
5.67577999,3.554,51.2,1.22,11.2,CANDIDATE
0.570953851,0.998,76.1,1.01,8.9,FALSE POSITIVE
49.564693,8.54,113.5,1.63,15.0,CANDIDATE
4.29258258,3.069,369.6,1.87,16.1,FALSE POSITIVE
5.49548533,2.461,85.8,1.3,14.2,CONFIRMED
2.89494709,3.254,45.8,1.16,14.3,CANDIDATE
0.980505042,1.4068,426.6,26.35,51.5,FALSE POSITIVE
20.4853893,10.229,89.5,3.6,17.9,CONFIRMED
3.58273837,1.523,360.5,1.64,11.6,CONFIRMED
15.604841,4.543,73.4,1.57,15.3,CONFIRMED
75.681309,11.62,107.7,1.64,9.1,FALSE POSITIVE
0.762950224,1.133,187.3,1.0,15.8,CANDIDATE
19.5650801,4.242,61.7,0.97,13.8,CANDIDATE
2.17823752,2.259,44.0,0.64,10.1,FALSE POSITIVE
1.404674486,5.056,155.5,0.86,20.7,FALSE POSITIVE
24.9097436,3.856,150.2,2.24,9.7,FALSE POSITIVE
12.3101351,3.797,263.7,1.51,12.9,CONFIRMED
2.61576515,2.777,120.4,1.06,15.1,CONFIRMED
6.94245216,3.491,160.8,1.34,14.7,CONFIRMED
5.53312006,3.486,53.1,1.05,13.4,CANDIDATE
9.4061364,4.882,79.5,1.14,13.2,CONFIRMED
0.935086665,1.12,71.2,1.18,13.1,FALSE POSITIVE
1.489457454,3.028,56.3,1.58,29.7,FALSE POSITIVE
1.181165291,1.013,370.4,1.52,14.1,FALSE POSITIVE
66.373298,8.559,415.0,1.99,13.7,CONFIRMED
13.61165024,7.617,95.5,1.46,31.6,CONFIRMED
6.24564633,2.459,212.0,1.06,11.9,CONFIRMED
0.945829261,1.715,98.2,0.86,15.1,FALSE POSITIVE
10.8614163,6.02,64.8,1.01,12.9,CANDIDATE
0.973160836,0.864,138.3,1.22,9.8,FALSE POSITIVE
4.05943749,3.245,105.4,2.11,18.1,FALSE POSITIVE
7.03965141,3.141,268.7,2.72,9.8,CANDIDATE
4.72519164,3.751,98.8,3.98,10.0,CANDIDATE
6.39903778,3.15,186.6,6.54,24.1,FALSE POSITIVE
66.6434565,2.385,277.3,2.99,14.8,CANDIDATE
0.739761008,7.589,292.1,9.67,34.7,FALSE POSITIVE
0.950735805,1.1434,175.1,1.39,17.1,FALSE POSITIVE
2.17815935,1.839,116.3,1.22,14.1,FALSE POSITIVE
0.720460644,1.7846,2111.5,37.33,117.2,FALSE POSITIVE
3.7948721,1.713,305.1,16.1,11.3,FALSE POSITIVE
122.0804953,4.054,799.9,2.92,23.3,CONFIRMED
6.2614227,4.779,51.4,0.81,10.6,CANDIDATE
3.70386741,1.41,125.7,0.86,13.1,CANDIDATE
0.638437699,0.3028,286.8,2.48,25.8,FALSE POSITIVE
1.8912851,6.182,1223.4,19.96,25.7,FALSE POSITIVE
19.8751355,8.041,109.0,2.49,15.2,CANDIDATE
3.47148164,4.679,122.7,0.85,9.5,FALSE POSITIVE
5.94373492,1.847,301.0,1.14,13.2,CONFIRMED
85.7567919,5.695,159.1,2.99,16.9,CONFIRMED
2.18660188,1.585,122.3,0.98,14.2,CONFIRMED
7.2929891,4.053,72.5,0.73,7.1,CANDIDATE
3.1339356,4.477,203.7,1.58,21.4,FALSE POSITIVE
2.55315031,1.849,185.3,1.25,15.4,CONFIRMED
2.936587946,1.8952,279.6,1.77,20.1,CONFIRMED
1.33254212,3.848,37.4,1.45,10.6,FALSE POSITIVE
10.7769944,2.616,185.6,1.15,11.3,CONFIRMED
2.5093344,1.833,184.3,1.47,8.4,CANDIDATE
0.918921494,0.9425,321.0,1.49,23.7,FALSE POSITIVE
7.84931877,3.747,68.2,0.81,12.6,CONFIRMED
12.4285576,13.98,620.1,2.22,13.2,FALSE POSITIVE
1.275511306,1.889,69.3,0.84,10.3,FALSE POSITIVE
5.78159956,2.222,72.8,1.7,16.4,FALSE POSITIVE
8.4805019,8.345,164.9,1.26,11.0,FALSE POSITIVE
24.5607107,8.679,55.2,1.13,14.9,CANDIDATE
2.94648935,3.155,57.0,0.89,12.7,CONFIRMED
1.227986164,1.551,150.5,1.17,14.8,FALSE POSITIVE
2.11548883,4.008,169.5,1.29,17.6,FALSE POSITIVE
2.17815196,2.445,245.0,1.09,17.9,FALSE POSITIVE
1.089077224,2.705,152.7,1.0,18.7,FALSE POSITIVE
24.6683831,8.556,109.2,1.76,15.3,CANDIDATE
2.31894284,5.321,66.5,0.87,13.6,FALSE POSITIVE
6.98472143,2.724,90.7,1.19,11.7,CONFIRMED
0.562563871,1.591,34.6,0.69,16.4,FALSE POSITIVE
0.93373458,4.364,127.7,0.93,27.8,FALSE POSITIVE
1.33251948,3.733,233.7,1.64,17.7,FALSE POSITIVE
14.8162925,4.973,108.2,1.57,12.5,CANDIDATE
3.98167088,3.609,44.7,0.79,10.3,CANDIDATE
4.34195312,2.598,73.3,0.94,10.6,CONFIRMED
122.358116,10.768,352.8,2.15,12.2,CONFIRMED
7.298142,3.024,370.5,1.6,13.6,CONFIRMED
18.5010898,3.179,421.1,1.62,14.7,CONFIRMED
7.016016,3.8,169.0,1.72,6.3,CANDIDATE
0.569961046,1.446,44.2,1.04,18.9,FALSE POSITIVE
42.068554,5.723,186.3,1.32,9.8,CANDIDATE
1.121634781,1.155,71.5,0.6,14.8,FALSE POSITIVE
1.33256979,3.293,104.2,0.97,18.4,FALSE POSITIVE
0.536650896,4.702,273.2,18.45,117.8,FALSE POSITIVE
2.17818699,2.686,115.8,1.03,15.4,FALSE POSITIVE
6.23968392,0.668,155.9,1.55,9.0,CANDIDATE
3.60082855,1.938,296.3,1.36,17.9,CONFIRMED
15.5714121,2.294,173.5,0.72,13.0,CONFIRMED
3.59645081,2.661,149.6,1.66,16.2,CONFIRMED
20.6579443,8.798,98.2,1.27,14.1,CONFIRMED
0.760941405,1.773,186.6,1.18,15.2,FALSE POSITIVE
137.665706,3.732,536.9,15.41,11.7,FALSE POSITIVE
1.54038914,1.683,71.8,0.84,9.1,FALSE POSITIVE
16.3368863,3.597,225.9,1.27,12.1,CANDIDATE
11.615625,2.233,191.2,2.84,8.8,CANDIDATE
110.978266,11.312,150.2,1.86,14.0,CONFIRMED
0.952378454,3.892,43.8,1.46,17.4,FALSE POSITIVE
6.08003714,1.308,184.0,1.07,17.7,CONFIRMED
3.035206175,0.6182,696.9,3.59,19.1,CONFIRMED
2.21316437,3.874,116.1,0.95,27.9,FALSE POSITIVE
0.530967987,1.812,26.9,1.08,24.1,FALSE POSITIVE
6.30558387,2.619,193.1,2.52,9.5,CONFIRMED
4.2058608,7.39,182.0,1.14,13.3,FALSE POSITIVE
41.6757509,10.848,142.0,2.1,22.6,CANDIDATE
11.49589567,2.256,108.3,1.59,13.2,CANDIDATE
8.4803326,5.918,35.6,1.35,11.0,FALSE POSITIVE
0.609926502,1.2529,133.8,1.12,15.3,CANDIDATE
0.750744255,1.7921,170.6,17.07,50.4,FALSE POSITIVE
0.991659646,2.215,77.3,1.19,13.5,CONFIRMED
8.4795266,6.052,163.3,1.18,8.0,CANDIDATE
49.4746966,10.46,291.0,1.62,17.2,CANDIDATE
1.62888267,1.72,130.9,0.92,12.5,CANDIDATE
0.616386349,0.8136,79.4,2.94,21.9,FALSE POSITIVE
1.920062587,1.437,226.8,1.12,12.6,CANDIDATE
7.07162308,2.587,123.0,1.42,16.9,FALSE POSITIVE
6.96352699,3.192,68.1,1.4,17.4,CONFIRMED
64.2729088,12.136,1213.9,5.38,27.4,CONFIRMED
3.4327371,4.001,63.2,0.75,15.3,CONFIRMED
13.8452726,2.555,93.2,2.34,10.4,FALSE POSITIVE
0.687506554,1.441,130.3,8.73,14.4,FALSE POSITIVE
0.566801617,2.75,24.9,0.88,26.4,FALSE POSITIVE
0.909127736,1.431,98.7,0.98,13.9,CANDIDATE
1.450889836,1.753,135.7,1.21,15.7,CONFIRMED
5.72716067,2.23,310.9,1.4,16.0,CONFIRMED
10.30148508,3.903,162.7,1.6,12.6,CANDIDATE
17.8007815,6.547,44.5,1.02,14.2,CANDIDATE
1.717859841,0.908,66.3,1.45,9.5,CANDIDATE
0.447861451,0.8541,265.4,1.42,20.3,FALSE POSITIVE
7.3422467,2.029,366.8,1.6,11.8,CANDIDATE
8.1134681,4.961,40.5,0.92,10.5,CANDIDATE
3.036208739,0.9324,1820.5,1.4,26.0,CONFIRMED
18.0541469,4.587,283.1,1.51,19.3,CONFIRMED
5.4675514,3.283,87.2,1.07,10.4,CANDIDATE
94.180473,7.345,1104.4,4.17,15.6,FALSE POSITIVE
1.538185321,1.683,277.2,1.29,15.2,CONFIRMED
1.332567643,4.284,56.7,0.62,24.0,FALSE POSITIVE
1.089076495,2.274,43.7,0.75,15.3,FALSE POSITIVE
1.662710314,1.83,85.9,2.16,23.8,FALSE POSITIVE
0.888478095,1.5312,340.4,1.51,24.6,CANDIDATE
2.18242002,4.103,69.7,0.7,13.8,FALSE POSITIVE
0.503999678,0.5421,975.6,2.97,96.8,FALSE POSITIVE
2.66588544,5.004,167.0,0.98,17.2,FALSE POSITIVE
2.44232399,1.921,229.0,1.1,14.1,CANDIDATE
7.61758198,3.545,85.4,1.0,13.4,CONFIRMED
41.477908,10.45,29.9,1.09,9.6,FALSE POSITIVE
42.1003351,1.0834,214.0,1.42,13.9,CANDIDATE
2.20923119,2.392,59.8,0.84,14.3,CONFIRMED
5.88350251,2.556,217.7,1.27,11.9,CONFIRMED
0.662457501,1.527,64.1,8.3,13.5,FALSE POSITIVE
1.33258458,3.222,127.0,1.25,14.4,FALSE POSITIVE
1.182862515,2.928,22.3,1.26,16.5,CANDIDATE
0.539915033,1.1466,97.0,0.82,17.6,CONFIRMED
2.20829637,2.841,87.9,1.36,12.0,CONFIRMED
0.849906734,1.141,124.3,0.59,12.0,CONFIRMED
26.6565737,4.954,163.4,4.15,18.8,CONFIRMED
4.4408541,8.083,33.9,1.74,12.0,CANDIDATE
8.18504859,4.673,97.6,0.93,12.5,CONFIRMED
10.42317343,2.341,71.2,1.07,11.2,CONFIRMED
0.566804221,4.639,166.0,0.85,31.0,FALSE POSITIVE
2.022658,3.343,135.7,1.15,17.4,FALSE POSITIVE
1.8679943,1.087,73.4,0.7,10.0,CANDIDATE
8.9172863,4.468,196.3,1.39,7.2,CANDIDATE
0.519437968,2.129,226.2,20.48,25.4,FALSE POSITIVE
1.33807075,1.425,20.2,0.6,8.5,CANDIDATE
1.105095798,2.624,141.7,0.89,17.4,FALSE POSITIVE
10.2239787,1.814,213.5,24.43,6.5,FALSE POSITIVE
56.4148314,8.075,480.1,2.9,16.4,CONFIRMED
2.18079098,12.13,83.2,3.29,69.3,FALSE POSITIVE
20.9254083,6.783,109.0,1.26,15.5,CONFIRMED
13.0600399,2.851,106.8,0.8,12.5,CONFIRMED
0.641069613,1.033,78.6,0.86,10.5,FALSE POSITIVE
2.2430415,3.63,101.1,0.89,8.1,FALSE POSITIVE
1.21475168,6.93,266.1,5.5,7.9,FALSE POSITIVE
17.3731821,3.36,71.7,1.31,14.0,CANDIDATE
1.97507424,2.61,130.5,1.08,15.0,CANDIDATE
27.4784659,7.5,83.2,1.52,12.3,CONFIRMED
1.30627214,5.144,95.4,0.87,10.3,FALSE POSITIVE
62.366706,4.32,95.4,1.88,7.1,FALSE POSITIVE
0.933732791,3.056,96.9,0.9,13.8,FALSE POSITIVE
53.106597,2.914,82.4,2.2,7.3,FALSE POSITIVE
3.3879165,1.818,78.6,1.09,10.4,CANDIDATE
1.42856815,2.132,59.5,0.64,11.8,FALSE POSITIVE
10.81315417,1.275,80.3,1.46,16.6,FALSE POSITIVE
58.7488629,3.191,473.6,1.75,13.6,CANDIDATE
3.74784374,3.658,116.5,1.08,12.8,FALSE POSITIVE
64.740274,15.082,113.1,1.35,16.4,CANDIDATE
5.38299284,3.336,35.1,0.78,10.7,CANDIDATE
1.71028117,2.61,111.6,0.91,13.8,FALSE POSITIVE
2.0481582,1.899,183.3,1.16,11.7,CANDIDATE
14.7179342,5.844,132.3,1.25,12.7,CANDIDATE
0.570828503,0.915,174.4,0.54,13.9,FALSE POSITIVE
134.4665,5.27,1032.0,2.48,6.7,FALSE POSITIVE
0.909314811,2.2053,40.5,0.99,30.2,FALSE POSITIVE
5.99078221,1.699,69.9,1.03,8.6,CONFIRMED
14.0801852,3.402,90.7,1.04,6.9,FALSE POSITIVE
2.440839436,0.968,509.5,21.29,14.4,CONFIRMED
23.6223571,6.852,57.0,1.07,11.4,CONFIRMED
19.2527652,4.862,138.5,1.24,10.8,CANDIDATE
3.28931936,1.921,166.0,50.51,11.1,FALSE POSITIVE
1.08195208,4.807,33.6,0.47,12.4,FALSE POSITIVE
0.512583041,1.498,114.3,1.07,17.1,FALSE POSITIVE
2.29794819,2.84,83.2,0.98,12.2,CONFIRMED
4.54586982,1.756,76.5,0.65,24.4,CONFIRMED
3.48754109,1.811,85.1,0.72,7.3,CANDIDATE
0.542498653,4.257,54.9,2.25,19.8,FALSE POSITIVE
8.0772455,7.272,79.2,2.61,12.5,CANDIDATE
21.5819776,13.734,47.6,0.91,17.3,FALSE POSITIVE
5.75651958,2.309,65.3,0.83,11.2,CANDIDATE
91.95723,10.471,308.4,2.66,12.3,CANDIDATE
7.51731745,2.484,170.7,1.19,10.7,CANDIDATE
3.08723626,2.615,101.9,1.2,12.1,FALSE POSITIVE
0.592562969,3.0869,1546.4,25.97,100.4,FALSE POSITIVE
44.6966177,10.532,257.3,2.46,15.3,CANDIDATE
8.5275894,2.959,112.5,1.28,10.4,CANDIDATE
3.07714195,3.571,34.2,1.08,9.9,CANDIDATE
3.83488354,2.026,243.0,1.2,10.9,CANDIDATE
31.97181,12.277,117.4,0.95,11.1,FALSE POSITIVE
5.81289843,3.979,76.3,0.93,9.5,FALSE POSITIVE
6.44173995,1.635,107.7,1.41,10.5,FALSE POSITIVE
0.631106722,0.9942,49.2,0.63,17.6,FALSE POSITIVE
114.336052,14.077,239.8,2.09,13.0,CONFIRMED
0.63938062,1.2067,308.0,51.53,97.5,FALSE POSITIVE
8.8233996,6.735,104.6,1.13,13.3,CANDIDATE
0.566801045,1.7499,188.3,1.42,34.9,FALSE POSITIVE
0.992799002,3.4878,1653.0,40.12,97.8,FALSE POSITIVE
1.5184181,2.842,196.8,1.85,15.9,CONFIRMED
0.96807117,1.677,104.8,0.72,15.4,FALSE POSITIVE
3.55661906,5.396,23.3,0.72,11.4,FALSE POSITIVE
40.0691482,2.928,784.1,13.25,10.5,CANDIDATE
11.6933447,6.551,66.9,1.12,12.7,CANDIDATE
0.56256804,1.686,4.5,0.63,11.8,FALSE POSITIVE
4.02745396,1.33,85.2,0.98,10.8,CANDIDATE
4.96061094,2.864,20.4,0.59,12.5,CANDIDATE
1.4733245,1.406,124.0,1.03,11.9,CANDIDATE
101.952048,5.991,152.5,1.31,10.3,CONFIRMED
2.41795911,2.727,100.5,0.53,10.1,FALSE POSITIVE
5.93218209,4.507,205.3,1.39,14.9,CANDIDATE
96.384483,5.253,591.0,2.41,10.4,CANDIDATE
6.05552018,2.818,134.6,0.92,9.8,CANDIDATE
12.4418003,3.572,78.4,0.57,11.4,CONFIRMED
54.333582,10.545,152.0,1.7,10.5,CANDIDATE
4.11754421,4.362,34.3,1.02,22.1,CANDIDATE
2.78801663,17.354,14.0,0.91,21.8,FALSE POSITIVE
3.94660745,2.705,309.4,1.4,12.7,CONFIRMED
4.99473798,3.05,99.5,0.82,17.5,FALSE POSITIVE
122.749053,8.342,1041.2,6.13,15.0,CANDIDATE
4.37992345,4.949,15.5,0.81,13.9,CANDIDATE
26.190289,2.148,51.8,1.05,9.3,FALSE POSITIVE
3.70858595,1.94,305.4,1.33,11.3,CANDIDATE
9.4527721,3.817,197.3,1.3,11.3,CANDIDATE
4.3638313,1.457,194.1,1.08,10.3,CANDIDATE
6.18943952,2.3316,83.2,0.65,26.8,CONFIRMED
6.83006228,3.315,187.4,1.09,12.1,CANDIDATE
17.1622587,4.668,312.2,22.42,11.7,CANDIDATE
5.19898615,2.359,136.8,1.04,11.5,CANDIDATE
8.70179611,3.048,304.1,1.37,11.8,CONFIRMED
14.74426,8.168,113.6,8.1,11.9,CANDIDATE
0.933747395,4.798,30.9,1.24,26.7,FALSE POSITIVE
35.0175053,3.608,292.0,2.13,12.8,CANDIDATE
47.3128645,11.444,217.4,3.71,17.6,CONFIRMED
29.6990126,1.849,93.3,1.93,7.4,FALSE POSITIVE
6.1082945,3.493,61.1,1.06,10.8,CONFIRMED
119.72007,9.48,115.6,1.26,9.0,FALSE POSITIVE
1.27839331,6.343,19.5,0.86,15.2,FALSE POSITIVE
7.545922037,4.0329,22.2,0.68,13.4,CONFIRMED
0.58675746,1.508,143.8,19.91,18.4,FALSE POSITIVE
22.599501,4.38,76.9,0.96,2.9,CANDIDATE
20.8822079,4.556,1107.0,3.63,11.0,FALSE POSITIVE
7.28171395,1.723,111.6,2.59,14.4,CONFIRMED
8.0386699,3.549,142.0,1.18,11.6,FALSE POSITIVE
44.9851885,4.164,617.8,2.09,12.7,CONFIRMED
6.67410577,3.645,160.9,1.62,12.6,FALSE POSITIVE
5.89089509,2.402,267.7,1.54,11.7,CANDIDATE
4.13029832,2.461,325.3,1.44,8.7,CANDIDATE
4.60690612,4.176,137.5,0.9,13.3,FALSE POSITIVE
1.50178705,2.936,86.7,0.93,13.4,FALSE POSITIVE
0.499664962,1.6123,34.3,0.5,31.6,FALSE POSITIVE
17.4453935,6.39,501.7,32.01,16.4,FALSE POSITIVE
5.59346375,1.668,236.5,1.43,9.5,CANDIDATE
3.44928111,1.424,237.0,1.23,9.7,CANDIDATE
1.4725859,2.953,84.4,0.93,13.3,FALSE POSITIVE
2.97607935,4.606,130.4,1.1,14.1,FALSE POSITIVE
37.9043889,11.638,98.2,1.97,13.9,CANDIDATE
1.44438449,2.704,75.4,1.08,10.8,FALSE POSITIVE
6.88297756,2.065,30.4,0.77,13.2,CANDIDATE
8.7963166,4.696,96.5,1.36,11.9,CANDIDATE
2.049602348,1.061,186.1,1.08,11.3,CANDIDATE
53.285584,6.492,158.6,1.44,11.0,CANDIDATE
5.8943338,3.475,28.9,0.61,10.7,CANDIDATE
8.119343,3.558,350.4,1.5,8.2,CANDIDATE
7.74347801,2.7878,77.8,0.62,24.4,CONFIRMED
18.0071438,5.401,80.8,1.05,13.1,CANDIDATE
5.60473115,2.885,210.0,1.11,11.9,CONFIRMED
2.49915311,1.803,179.2,1.02,13.4,CANDIDATE
105.997107,3.751,430.8,1.83,10.9,CANDIDATE
2.48882685,3.487,80.2,1.05,14.2,FALSE POSITIVE
6.30432354,2.508,40.0,1.23,10.7,CANDIDATE
17.6604653,2.837,309.2,1.76,11.3,FALSE POSITIVE
3.38419892,1.485,228.2,1.2,11.5,CANDIDATE
1.69999106,3.289,95.6,0.55,10.6,FALSE POSITIVE
1.19260017,1.502,58.0,0.77,11.7,CANDIDATE
4.2059745,8.006,41.2,0.75,7.7,FALSE POSITIVE
0.566803216,3.325,20.2,0.54,15.5,FALSE POSITIVE
37.809539,7.547,487.4,1.79,9.7,FALSE POSITIVE
12.003678,2.799,281.7,0.97,12.0,CANDIDATE
5.17624997,5.261,78.7,1.31,13.4,CONFIRMED
0.589458602,0.8278,158.4,0.98,17.3,FALSE POSITIVE
3.91794676,2.549,116.5,0.94,13.5,CONFIRMED
6.0059966,3.096,39.2,0.73,7.8,CANDIDATE
4.22426989,4.22,13.6,0.35,11.0,CANDIDATE
56.3479517,8.789,43.6,1.06,15.1,CANDIDATE
0.614701901,0.947,131.6,0.82,11.2,FALSE POSITIVE
0.934181579,3.943,12.1,0.79,19.8,FALSE POSITIVE
19.9778599,5.96,83.4,1.07,12.8,CANDIDATE
17.543847,5.948,196.3,1.15,9.9,CANDIDATE
3.8183717,2.687,50.8,1.39,11.8,CANDIDATE
1.215181097,1.295,39.7,0.87,11.8,FALSE POSITIVE
21.5324915,4.156,100.5,1.47,12.1,FALSE POSITIVE
3.74779583,3.157,88.5,1.06,14.4,FALSE POSITIVE
9.07829171,0.783,530.9,3.69,7.0,CANDIDATE
0.91842238,5.664,162.9,16.07,12.9,FALSE POSITIVE
9.74048508,1.6993,121.4,0.95,25.8,CONFIRMED
5.35745121,2.592,78.2,1.65,16.4,FALSE POSITIVE
2.16132662,4.487,112.2,0.5,25.3,FALSE POSITIVE
6.41097179,2.582,233.5,1.4,8.5,CANDIDATE
6.76289308,6.204,50.9,1.21,14.6,CONFIRMED
75.2116373,3.203,362.6,2.83,13.1,CANDIDATE
6.36283414,3.752,159.4,1.12,9.9,CANDIDATE
7.53737498,3.966,41.1,0.93,11.3,CANDIDATE
1.09844642,1.528,45.0,1.73,15.1,FALSE POSITIVE
25.94947,15.7,238.3,1.22,8.2,FALSE POSITIVE
7.57600886,3.361,49.0,0.54,12.5,CANDIDATE
1.8789138,4.279,30.2,1.9,17.8,FALSE POSITIVE
41.8681996,5.783,150.7,1.25,12.5,CONFIRMED
0.514771509,1.256,43.4,0.57,12.0,FALSE POSITIVE
8.61742738,2.713,154.9,1.01,11.3,CONFIRMED
35.945188,8.23,72.6,1.5,4.1,FALSE POSITIVE
5.00749378,2.898,56.6,1.68,14.7,FALSE POSITIVE
8.8303681,3.426,296.2,1.32,10.9,CANDIDATE
12.85755895,4.831,106.5,1.23,14.2,CANDIDATE
0.566810643,3.471,45.6,0.52,17.2,FALSE POSITIVE
33.502923,11.947,70.9,1.08,12.5,CANDIDATE
9.3335486,6.643,71.2,1.69,11.7,CANDIDATE
2.21030572,2.492,92.0,1.06,11.4,FALSE POSITIVE
9.54060855,1.869,462.0,1.75,11.2,CANDIDATE
5.99321872,3.92,203.2,1.23,9.5,FALSE POSITIVE
1.80926734,2.469,98.0,0.89,10.9,CANDIDATE
0.70544189,1.772,133.5,1.04,13.9,FALSE POSITIVE
0.981399749,0.5051,158.3,1.21,16.2,FALSE POSITIVE
5.04413987,1.623,172.0,1.18,10.2,CANDIDATE
0.933728755,4.363,13.5,0.72,17.9,FALSE POSITIVE
5.3694084,3.949,40.0,0.62,8.0,CANDIDATE
5.65690281,3.583,32.2,0.74,10.4,CANDIDATE
0.734573766,1.295,68.4,0.86,11.4,FALSE POSITIVE
1.332580225,2.057,46.3,2.18,16.4,FALSE POSITIVE
7.4299322,4.013,164.9,1.81,9.8,CANDIDATE
79.334347,10.886,164.9,1.56,14.6,CANDIDATE
5.68251605,3.479,81.2,1.03,9.4,CANDIDATE
7.99144696,3.639,145.0,1.53,12.8,CONFIRMED
2.9039446,10.542,13.1,1.17,32.0,FALSE POSITIVE
68.538296,3.627,1087.0,25.77,11.3,FALSE POSITIVE
4.52628739,3.736,99.6,1.02,12.5,CANDIDATE
6.5588346,3.034,41.2,0.7,8.1,FALSE POSITIVE
0.643007769,0.69,68.1,0.35,10.3,FALSE POSITIVE
0.597018404,0.4778,245.4,1.09,16.5,CANDIDATE
1.061937837,2.31,52.0,0.68,16.3,FALSE POSITIVE
4.82025124,2.129,94.1,0.78,8.5,CANDIDATE
12.4019263,4.043,211.1,1.49,9.5,CANDIDATE
15.07277287,0.7794,345.0,1.73,13.0,FALSE POSITIVE
1.71659304,1.154,138.0,1.17,9.5,FALSE POSITIVE
77.915425,8.274,178.8,1.17,9.2,CANDIDATE
3.74786694,3.632,80.9,0.89,19.1,FALSE POSITIVE
30.5392931,6.887,428.2,2.72,15.0,CANDIDATE
